,dteday,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time_category,day_name,cat_weeks
6960,2011-10-22,0,10,15,0,6,0,1,0.48,0.4697,0.51,0.2239,114,223,382.0,Day,Saturday,Weekend
6961,2011-10-22,0,10,16,0,6,0,1,0.5,0.4848,0.45,0.194,114,190,359.0,Day,Saturday,Weekend
6962,2011-10-22,0,10,17,0,6,0,1,0.46,0.4545,0.55,0.1343,114,217,360.0,Day,Saturday,Weekend
6963,2011-10-22,0,10,18,0,6,0,1,0.44,0.4394,0.54,0.0896,111,224,335.0,Afternoon,Saturday,Weekend
6964,2011-10-22,0,10,19,0,6,0,1,0.44,0.4394,0.67,0.0,47,173,220.0,Afternoon,Saturday,Weekend
6965,2011-10-22,0,10,20,0,6,0,1,0.42,0.4242,0.67,0.0,48,111,159.0,Afternoon,Saturday,Weekend
6966,2011-10-22,0,10,21,0,6,0,1,0.4,0.4091,0.76,0.0,37,120,157.0,Afternoon,Saturday,Weekend
6967,2011-10-22,0,10,22,0,6,0,1,0.4,0.4091,0.76,0.0,30,114,144.0,Afternoon,Saturday,Weekend
6968,2011-10-22,0,10,23,0,6,0,1,0.38,0.3939,0.82,0.0,27,81,108.0,Afternoon,Saturday,Weekend
6969,2011-10-23,0,10,0,0,0,0,1,0.36,0.3788,0.87,0.0,24,64,88.0,Night,Sunday,Weekend
6970,2011-10-23,0,10,1,0,0,0,1,0.36,0.3788,0.87,0.0,11,60,71.0,Night,Sunday,Weekend
6971,2011-10-23,0,10,2,0,0,0,1,0.34,0.3485,0.87,0.0896,10,40,50.0,Night,Sunday,Weekend
6972,2011-10-23,0,10,3,0,0,0,1,0.34,0.3636,0.87,0.0,15,31,46.0,Night,Sunday,Weekend
6973,2011-10-23,0,10,4,0,0,0,1,0.34,0.3636,0.87,0.0,5,1,6.0,Night,Sunday,Weekend
6974,2011-10-23,0,10,5,0,0,0,1,0.32,0.3485,0.87,0.0,1,2,3.0,Night,Sunday,Weekend
6975,2011-10-23,0,10,6,0,0,0,1,0.32,0.3333,0.87,0.1045,0,12,12.0,Morning,Sunday,Weekend
6976,2011-10-23,0,10,7,0,0,0,1,0.34,0.3485,0.87,0.0896,3,18,21.0,Morning,Sunday,Weekend
6977,2011-10-23,0,10,8,0,0,0,1,0.36,0.3485,0.87,0.1343,32,56,88.0,Morning,Sunday,Weekend
6978,2011-10-23,0,10,9,0,0,0,1,0.4,0.4091,0.76,0.0,48,95,143.0,Morning,Sunday,Weekend
6979,2011-10-23,0,10,10,0,0,0,1,0.42,0.4242,0.71,0.0896,104,185,289.0,Morning,Sunday,Weekend
6980,2011-10-23,0,10,11,0,0,0,1,0.46,0.4545,0.72,0.1642,114,202,333.0,Morning,Sunday,Weekend
6981,2011-10-23,0,10,12,0,0,0,1,0.5,0.4848,0.59,0.2537,114,249,413.0,Day,Sunday,Weekend
6982,2011-10-23,0,10,13,0,0,0,1,0.52,0.5,0.55,0.194,114,255,415.0,Day,Sunday,Weekend
6983,2011-10-23,0,10,14,0,0,0,1,0.52,0.5,0.55,0.2239,114,216,408.0,Day,Sunday,Weekend
6984,2011-10-23,0,10,15,0,0,0,1,0.52,0.5,0.52,0.1642,114,216,387.0,Day,Sunday,Weekend
6985,2011-10-23,0,10,16,0,0,0,1,0.52,0.5,0.55,0.194,114,217,405.0,Day,Sunday,Weekend
6986,2011-10-23,0,10,17,0,0,0,1,0.5,0.4848,0.63,0.1343,114,220,340.0,Day,Sunday,Weekend
6987,2011-10-23,0,10,18,0,0,0,1,0.5,0.4848,0.63,0.1045,88,196,284.0,Afternoon,Sunday,Weekend
6988,2011-10-23,0,10,19,0,0,0,1,0.46,0.4545,0.77,0.0,53,140,193.0,Afternoon,Sunday,Weekend
6989,2011-10-23,0,10,20,0,0,0,1,0.44,0.4394,0.72,0.0896,32,112,144.0,Afternoon,Sunday,Weekend
6990,2011-10-23,0,10,21,0,0,0,1,0.44,0.4394,0.72,0.0896,24,75,99.0,Afternoon,Sunday,Weekend
6991,2011-10-23,0,10,22,0,0,0,1,0.42,0.4242,0.77,0.1045,25,69,94.0,Afternoon,Sunday,Weekend
6992,2011-10-23,0,10,23,0,0,0,1,0.42,0.4242,0.77,0.1642,18,31,49.0,Afternoon,Sunday,Weekend
6993,2011-10-24,0,10,0,0,1,1,1,0.42,0.4242,0.77,0.0,6,26,32.0,Night,Monday,Workday
6994,2011-10-24,0,10,1,0,1,1,1,0.4,0.4091,0.82,0.1343,7,8,15.0,Night,Monday,Workday
6995,2011-10-24,0,10,2,0,1,1,1,0.4,0.4091,0.87,0.1045,1,6,7.0,Night,Monday,Workday
6996,2011-10-24,0,10,3,0,1,1,1,0.4,0.4091,0.82,0.0896,1,3,4.0,Night,Monday,Workday
6997,2011-10-24,0,10,4,0,1,1,1,0.4,0.4091,0.82,0.0,1,5,6.0,Night,Monday,Workday
6998,2011-10-24,0,10,5,0,1,1,1,0.38,0.3939,0.87,0.0,2,19,21.0,Night,Monday,Workday
6999,2011-10-24,0,10,6,0,1,1,1,0.4,0.4091,0.87,0.1045,3,83,86.0,Morning,Monday,Workday
7000,2011-10-24,0,10,7,0,1,1,2,0.38,0.3939,0.94,0.1045,11,274,285.0,Morning,Monday,Workday
7001,2011-10-24,0,10,8,0,1,1,2,0.42,0.4242,0.88,0.1642,20,378,398.0,Morning,Monday,Workday
7002,2011-10-24,0,10,9,0,1,1,2,0.44,0.4394,0.82,0.1642,29,166,195.0,Morning,Monday,Workday
7003,2011-10-24,0,10,10,0,1,1,2,0.46,0.4545,0.82,0.2537,47,82,129.0,Morning,Monday,Workday
7004,2011-10-24,0,10,11,0,1,1,2,0.5,0.4848,0.72,0.1642,59,109,168.0,Morning,Monday,Workday
7005,2011-10-24,0,10,12,0,1,1,2,0.52,0.5,0.68,0.1045,64,156,220.0,Day,Monday,Workday
7006,2011-10-24,0,10,13,0,1,1,2,0.54,0.5152,0.64,0.2239,60,138,198.0,Day,Monday,Workday
7007,2011-10-24,0,10,14,0,1,1,2,0.54,0.5152,0.64,0.194,63,143,206.0,Day,Monday,Workday
7008,2011-10-24,0,10,15,0,1,1,1,0.56,0.5303,0.6,0.1642,52,125,177.0,Day,Monday,Workday
7009,2011-10-24,0,10,16,0,1,1,1,0.54,0.5152,0.64,0.194,68,242,310.0,Day,Monday,Workday
7010,2011-10-24,0,10,17,0,1,1,1,0.52,0.5,0.68,0.1343,87,499,614.0,Day,Monday,Workday
7011,2011-10-24,0,10,18,0,1,1,1,0.54,0.5152,0.6,0.0896,58,428,486.0,Afternoon,Monday,Workday
7012,2011-10-24,0,10,19,0,1,1,3,0.48,0.4697,0.82,0.0,25,212,237.0,Afternoon,Monday,Workday
7013,2011-10-24,0,10,20,0,1,1,1,0.48,0.4697,0.82,0.1045,11,118,129.0,Afternoon,Monday,Workday
7014,2011-10-24,0,10,21,0,1,1,1,0.46,0.4545,0.87,0.1045,12,114,126.0,Afternoon,Monday,Workday
7015,2011-10-24,0,10,22,0,1,1,1,0.48,0.4697,0.75,0.1642,3,76,79.0,Afternoon,Monday,Workday
7016,2011-10-24,0,10,23,0,1,1,1,0.46,0.4545,0.77,0.0896,9,50,59.0,Afternoon,Monday,Workday
7017,2011-10-25,0,10,0,0,2,1,1,0.44,0.4394,0.77,0.1343,4,26,30.0,Night,Tuesday,Workday
7018,2011-10-25,0,10,1,0,2,1,1,0.44,0.4394,0.77,0.1343,5,6,11.0,Night,Tuesday,Workday
7019,2011-10-25,0,10,2,0,2,1,1,0.42,0.4242,0.82,0.1343,2,3,5.0,Night,Tuesday,Workday
7020,2011-10-25,0,10,3,0,2,1,1,0.4,0.4091,0.87,0.0,1,3,4.0,Night,Tuesday,Workday
7021,2011-10-25,0,10,4,0,2,1,1,0.38,0.3939,0.87,0.1343,0,5,5.0,Night,Tuesday,Workday
7022,2011-10-25,0,10,5,0,2,1,1,0.38,0.3939,0.87,0.1343,0,24,24.0,Night,Tuesday,Workday
7023,2011-10-25,0,10,6,0,2,1,1,0.38,0.3939,0.82,0.1045,3,95,98.0,Morning,Tuesday,Workday
7024,2011-10-25,0,10,7,0,2,1,1,0.4,0.4091,0.76,0.194,15,299,314.0,Morning,Tuesday,Workday
7025,2011-10-25,0,10,8,0,2,1,1,0.44,0.4394,0.72,0.0,25,383,408.0,Morning,Tuesday,Workday
7026,2011-10-25,0,10,9,0,2,1,1,0.48,0.4697,0.55,0.2239,29,194,223.0,Morning,Tuesday,Workday
7027,2011-10-25,0,10,10,0,2,1,1,0.5,0.4848,0.51,0.2537,26,102,128.0,Morning,Tuesday,Workday
7028,2011-10-25,0,10,11,0,2,1,1,0.52,0.5,0.48,0.2836,46,120,166.0,Morning,Tuesday,Workday
7029,2011-10-25,0,10,12,0,2,1,1,0.54,0.5152,0.39,0.3582,35,165,200.0,Day,Tuesday,Workday
7030,2011-10-25,0,10,13,0,2,1,1,0.56,0.5303,0.37,0.3881,37,161,198.0,Day,Tuesday,Workday
7031,2011-10-25,0,10,14,0,2,1,1,0.56,0.5303,0.4,0.2537,66,134,200.0,Day,Tuesday,Workday
7032,2011-10-25,0,10,15,0,2,1,1,0.56,0.5303,0.37,0.1045,63,171,234.0,Day,Tuesday,Workday
7033,2011-10-25,0,10,16,0,2,1,1,0.56,0.5303,0.37,0.194,52,233,285.0,Day,Tuesday,Workday
7034,2011-10-25,0,10,17,0,2,1,1,0.56,0.5303,0.37,0.1045,68,499,585.0,Day,Tuesday,Workday
7035,2011-10-25,0,10,18,0,2,1,1,0.52,0.5,0.42,0.1045,65,453,518.0,Afternoon,Tuesday,Workday
7036,2011-10-25,0,10,19,0,2,1,1,0.48,0.4697,0.67,0.194,44,294,338.0,Afternoon,Tuesday,Workday
7037,2011-10-25,0,10,20,0,2,1,1,0.46,0.4545,0.67,0.1045,40,208,248.0,Afternoon,Tuesday,Workday
7038,2011-10-25,0,10,21,0,2,1,1,0.44,0.4394,0.72,0.1343,32,169,201.0,Afternoon,Tuesday,Workday
7039,2011-10-25,0,10,22,0,2,1,1,0.46,0.4545,0.67,0.194,22,148,170.0,Afternoon,Tuesday,Workday
7040,2011-10-25,0,10,23,0,2,1,1,0.44,0.4394,0.72,0.1343,15,79,94.0,Afternoon,Tuesday,Workday
7041,2011-10-26,0,10,0,0,3,1,1,0.44,0.4394,0.72,0.194,4,28,32.0,Night,Wednesday,Workday
7042,2011-10-26,0,10,1,0,3,1,1,0.44,0.4394,0.67,0.2537,3,9,12.0,Night,Wednesday,Workday
7043,2011-10-26,0,10,2,0,3,1,1,0.44,0.4394,0.67,0.1642,2,1,3.0,Night,Wednesday,Workday
7044,2011-10-26,0,10,3,0,3,1,1,0.44,0.4394,0.67,0.2239,0,3,3.0,Night,Wednesday,Workday
7045,2011-10-26,0,10,4,0,3,1,1,0.42,0.4242,0.71,0.2537,0,5,5.0,Night,Wednesday,Workday
7046,2011-10-26,0,10,5,0,3,1,1,0.42,0.4242,0.71,0.2239,0,21,21.0,Night,Wednesday,Workday
7047,2011-10-26,0,10,6,0,3,1,1,0.42,0.4242,0.71,0.2239,0,92,92.0,Morning,Wednesday,Workday
7048,2011-10-26,0,10,7,0,3,1,1,0.42,0.4242,0.71,0.1642,15,284,299.0,Morning,Wednesday,Workday
7049,2011-10-26,0,10,8,0,3,1,2,0.44,0.4394,0.67,0.194,26,438,464.0,Morning,Wednesday,Workday
7050,2011-10-26,0,10,9,0,3,1,2,0.48,0.4697,0.63,0.2239,14,226,240.0,Morning,Wednesday,Workday
7051,2011-10-26,0,10,10,0,3,1,2,0.52,0.5,0.62,0.2537,26,105,131.0,Morning,Wednesday,Workday
7052,2011-10-26,0,10,11,0,3,1,1,0.52,0.5,0.59,0.3284,23,132,155.0,Morning,Wednesday,Workday
7053,2011-10-26,0,10,12,0,3,1,3,0.58,0.5455,0.53,0.2239,39,155,194.0,Day,Wednesday,Workday
7054,2011-10-26,0,10,13,0,3,1,3,0.56,0.5303,0.6,0.1045,20,62,82.0,Day,Wednesday,Workday
7055,2011-10-26,0,10,14,0,3,1,2,0.52,0.5,0.77,0.0,14,52,66.0,Day,Wednesday,Workday
7056,2011-10-26,0,10,15,0,3,1,2,0.52,0.5,0.77,0.0,11,59,70.0,Day,Wednesday,Workday
7057,2011-10-26,0,10,16,0,3,1,2,0.52,0.5,0.77,0.0896,17,196,213.0,Day,Wednesday,Workday
7058,2011-10-26,0,10,17,0,3,1,2,0.52,0.5,0.77,0.1045,40,414,454.0,Day,Wednesday,Workday
7059,2011-10-26,0,10,18,0,3,1,1,0.52,0.5,0.77,0.1642,55,398,453.0,Afternoon,Wednesday,Workday
7060,2011-10-26,0,10,19,0,3,1,1,0.5,0.4848,0.82,0.0,25,306,331.0,Afternoon,Wednesday,Workday
7061,2011-10-26,0,10,20,0,3,1,1,0.5,0.4848,0.88,0.0,27,180,207.0,Afternoon,Wednesday,Workday
7062,2011-10-26,0,10,21,0,3,1,2,0.52,0.5,0.77,0.0,17,140,157.0,Afternoon,Wednesday,Workday
7063,2011-10-26,0,10,22,0,3,1,2,0.48,0.4697,0.88,0.0896,23,112,135.0,Afternoon,Wednesday,Workday
7064,2011-10-26,0,10,23,0,3,1,2,0.48,0.4697,0.88,0.0896,3,72,75.0,Afternoon,Wednesday,Workday
7065,2011-10-27,0,10,0,0,4,1,1,0.46,0.4545,0.94,0.0,3,23,26.0,Night,Thursday,Workday
7066,2011-10-27,0,10,1,0,4,1,1,0.46,0.4545,0.94,0.0,2,9,11.0,Night,Thursday,Workday
7067,2011-10-27,0,10,2,0,4,1,3,0.46,0.4545,0.94,0.0,3,5,8.0,Night,Thursday,Workday
7068,2011-10-27,0,10,3,0,4,1,3,0.46,0.4545,0.94,0.0,1,3,4.0,Night,Thursday,Workday
7069,2011-10-27,0,10,4,0,4,1,3,0.48,0.4697,0.88,0.0,1,3,4.0,Night,Thursday,Workday
7070,2011-10-27,0,10,5,0,4,1,3,0.48,0.4697,0.88,0.0896,1,14,15.0,Night,Thursday,Workday
7071,2011-10-27,0,10,6,0,4,1,3,0.5,0.4848,0.82,0.0,4,42,46.0,Morning,Thursday,Workday
7072,2011-10-27,0,10,7,0,4,1,2,0.46,0.4545,0.94,0.0896,9,128,137.0,Morning,Thursday,Workday
7073,2011-10-27,0,10,8,0,4,1,3,0.48,0.4697,0.88,0.194,12,304,316.0,Morning,Thursday,Workday
7074,2011-10-27,0,10,9,0,4,1,2,0.5,0.4848,0.82,0.1642,16,155,171.0,Morning,Thursday,Workday
7075,2011-10-27,0,10,10,0,4,1,3,0.5,0.4848,0.88,0.194,10,52,62.0,Morning,Thursday,Workday
7076,2011-10-27,0,10,11,0,4,1,3,0.5,0.4848,0.88,0.1343,8,44,52.0,Morning,Thursday,Workday
7077,2011-10-27,0,10,12,0,4,1,3,0.5,0.4848,0.88,0.1343,8,45,53.0,Day,Thursday,Workday
7078,2011-10-27,0,10,13,0,4,1,2,0.5,0.4848,0.88,0.1642,10,64,74.0,Day,Thursday,Workday
7079,2011-10-27,0,10,14,0,4,1,2,0.52,0.5,0.83,0.0,16,76,92.0,Day,Thursday,Workday
7080,2011-10-27,0,10,15,0,4,1,2,0.52,0.5,0.83,0.1045,12,95,107.0,Day,Thursday,Workday
7081,2011-10-27,0,10,16,0,4,1,2,0.56,0.5303,0.73,0.1642,14,193,207.0,Day,Thursday,Workday
7082,2011-10-27,0,10,17,0,4,1,2,0.5,0.4848,0.72,0.4627,31,291,322.0,Day,Thursday,Workday
7083,2011-10-27,0,10,18,0,4,1,2,0.48,0.4697,0.67,0.4627,14,226,240.0,Afternoon,Thursday,Workday
7084,2011-10-27,0,10,19,0,4,1,2,0.44,0.4394,0.67,0.4627,19,200,219.0,Afternoon,Thursday,Workday
7085,2011-10-27,0,10,20,0,4,1,1,0.42,0.4242,0.67,0.4775,11,171,182.0,Afternoon,Thursday,Workday
7086,2011-10-27,0,10,21,0,4,1,1,0.4,0.4091,0.62,0.4775,13,119,132.0,Afternoon,Thursday,Workday
7087,2011-10-27,0,10,22,0,4,1,1,0.36,0.3182,0.66,0.4775,14,97,111.0,Afternoon,Thursday,Workday
7088,2011-10-27,0,10,23,0,4,1,1,0.34,0.303,0.61,0.4179,8,60,68.0,Afternoon,Thursday,Workday
7089,2011-10-28,0,10,0,0,5,1,1,0.34,0.3182,0.66,0.2537,4,40,44.0,Night,Friday,Workday
7090,2011-10-28,0,10,1,0,5,1,1,0.32,0.303,0.66,0.2537,7,9,16.0,Night,Friday,Workday
7091,2011-10-28,0,10,2,0,5,1,1,0.32,0.303,0.66,0.2836,1,3,4.0,Night,Friday,Workday
7092,2011-10-28,0,10,3,0,5,1,1,0.3,0.2879,0.7,0.2836,4,4,8.0,Night,Friday,Workday
7093,2011-10-28,0,10,4,0,5,1,1,0.3,0.2879,0.65,0.2836,5,5,10.0,Night,Friday,Workday
7094,2011-10-28,0,10,5,0,5,1,2,0.3,0.2879,0.61,0.2537,0,25,25.0,Night,Friday,Workday
7095,2011-10-28,0,10,6,0,5,1,1,0.28,0.2727,0.65,0.2537,1,74,75.0,Morning,Friday,Workday
7096,2011-10-28,0,10,7,0,5,1,1,0.28,0.2727,0.65,0.2537,6,199,205.0,Morning,Friday,Workday
7097,2011-10-28,0,10,8,0,5,1,1,0.3,0.2879,0.61,0.2836,13,361,374.0,Morning,Friday,Workday
7098,2011-10-28,0,10,9,0,5,1,1,0.32,0.303,0.57,0.2239,19,210,229.0,Morning,Friday,Workday
7099,2011-10-28,0,10,10,0,5,1,1,0.34,0.3182,0.57,0.2239,28,102,130.0,Morning,Friday,Workday
7100,2011-10-28,0,10,11,0,5,1,1,0.36,0.3485,0.5,0.2239,40,128,168.0,Morning,Friday,Workday
7101,2011-10-28,0,10,12,0,5,1,2,0.38,0.3939,0.4,0.1642,46,167,213.0,Day,Friday,Workday
7102,2011-10-28,0,10,13,0,5,1,2,0.38,0.3939,0.42,0.2239,43,185,228.0,Day,Friday,Workday
7103,2011-10-28,0,10,14,0,5,1,2,0.36,0.3485,0.46,0.194,33,152,185.0,Day,Friday,Workday
7104,2011-10-28,0,10,15,0,5,1,2,0.36,0.3333,0.43,0.2537,44,171,215.0,Day,Friday,Workday
7105,2011-10-28,0,10,16,0,5,1,2,0.36,0.3485,0.46,0.1642,46,262,308.0,Day,Friday,Workday
7106,2011-10-28,0,10,17,0,5,1,2,0.36,0.3485,0.5,0.1343,35,411,446.0,Day,Friday,Workday
7107,2011-10-28,0,10,18,0,5,1,2,0.36,0.3485,0.53,0.1642,36,332,368.0,Afternoon,Friday,Workday
7108,2011-10-28,0,10,19,0,5,1,2,0.36,0.3485,0.5,0.1343,16,188,204.0,Afternoon,Friday,Workday
7109,2011-10-28,0,10,20,0,5,1,3,0.34,0.3182,0.61,0.2239,12,131,143.0,Afternoon,Friday,Workday
7110,2011-10-28,0,10,21,0,5,1,3,0.32,0.3182,0.7,0.1642,5,69,74.0,Afternoon,Friday,Workday
7111,2011-10-28,0,10,22,0,5,1,3,0.3,0.2879,0.75,0.2836,4,32,36.0,Afternoon,Friday,Workday
7112,2011-10-28,0,10,23,0,5,1,3,0.3,0.2727,0.81,0.3284,8,31,39.0,Afternoon,Friday,Workday
7113,2011-10-29,0,10,0,0,6,0,3,0.28,0.2576,0.87,0.2985,0,19,19.0,Night,Saturday,Weekend
7114,2011-10-29,0,10,1,0,6,0,3,0.3,0.2727,0.87,0.2985,0,18,18.0,Night,Saturday,Weekend
7115,2011-10-29,0,10,2,0,6,0,3,0.3,0.2727,0.87,0.2985,1,16,17.0,Night,Saturday,Weekend
7116,2011-10-29,0,10,3,0,6,0,3,0.3,0.2727,0.81,0.4179,0,8,8.0,Night,Saturday,Weekend
7117,2011-10-29,0,10,4,0,6,0,3,0.3,0.2727,0.81,0.4179,0,1,1.0,Night,Saturday,Weekend
7118,2011-10-29,0,10,5,0,6,0,3,0.26,0.2273,0.93,0.3582,0,1,1.0,Night,Saturday,Weekend
7119,2011-10-29,0,10,6,0,6,0,3,0.26,0.2273,0.87,0.3582,4,1,5.0,Morning,Saturday,Weekend
7120,2011-10-29,0,10,7,0,6,0,3,0.26,0.2273,0.87,0.3582,1,6,7.0,Morning,Saturday,Weekend
7121,2011-10-29,0,10,8,0,6,0,3,0.28,0.2576,0.87,0.3582,4,16,20.0,Morning,Saturday,Weekend
7122,2011-10-29,0,10,9,0,6,0,3,0.28,0.2576,0.87,0.3582,1,19,20.0,Morning,Saturday,Weekend
7123,2011-10-29,0,10,10,0,6,0,3,0.26,0.2273,0.93,0.3284,0,12,12.0,Morning,Saturday,Weekend
7124,2011-10-29,0,10,11,0,6,0,3,0.26,0.2273,0.93,0.3881,1,26,27.0,Morning,Saturday,Weekend
7125,2011-10-29,0,10,12,0,6,0,3,0.24,0.197,0.87,0.4775,6,44,50.0,Day,Saturday,Weekend
7126,2011-10-29,0,10,13,0,6,0,3,0.24,0.197,0.87,0.4775,0,30,30.0,Day,Saturday,Weekend
7127,2011-10-29,0,10,14,0,6,0,3,0.24,0.197,0.87,0.4478,0,29,29.0,Day,Saturday,Weekend
7128,2011-10-29,0,10,15,0,6,0,3,0.22,0.2121,0.93,0.2537,3,38,41.0,Day,Saturday,Weekend
7129,2011-10-29,0,10,16,0,6,0,3,0.22,0.197,0.93,0.3284,3,19,22.0,Day,Saturday,Weekend
7130,2011-10-29,0,10,17,0,6,0,3,0.22,0.197,0.93,0.3284,3,28,31.0,Day,Saturday,Weekend
7131,2011-10-29,0,10,18,0,6,0,3,0.22,0.197,0.93,0.3284,6,37,43.0,Afternoon,Saturday,Weekend
7132,2011-10-29,0,10,19,0,6,0,1,0.24,0.2121,0.87,0.3582,3,36,39.0,Afternoon,Saturday,Weekend
7133,2011-10-29,0,10,20,0,6,0,1,0.24,0.2121,0.87,0.3582,7,40,47.0,Afternoon,Saturday,Weekend
7134,2011-10-29,0,10,21,0,6,0,1,0.24,0.2121,0.87,0.3582,1,49,50.0,Afternoon,Saturday,Weekend
7135,2011-10-29,0,10,22,0,6,0,1,0.22,0.2121,0.87,0.2239,10,44,54.0,Afternoon,Saturday,Weekend
7136,2011-10-29,0,10,23,0,6,0,1,0.22,0.2273,0.87,0.194,3,33,36.0,Afternoon,Saturday,Weekend
7137,2011-10-30,0,10,0,0,0,0,1,0.22,0.2121,0.87,0.2239,7,47,54.0,Night,Sunday,Weekend
7138,2011-10-30,0,10,1,0,0,0,1,0.22,0.2121,0.87,0.2537,9,34,43.0,Night,Sunday,Weekend
7139,2011-10-30,0,10,2,0,0,0,1,0.22,0.2121,0.87,0.2836,7,43,50.0,Night,Sunday,Weekend
7140,2011-10-30,0,10,3,0,0,0,1,0.24,0.2121,0.75,0.3582,7,26,33.0,Night,Sunday,Weekend
7141,2011-10-30,0,10,4,0,0,0,1,0.22,0.197,0.8,0.3284,1,10,11.0,Night,Sunday,Weekend
7142,2011-10-30,0,10,5,0,0,0,1,0.24,0.2121,0.75,0.2985,0,4,4.0,Night,Sunday,Weekend
7143,2011-10-30,0,10,6,0,0,0,1,0.24,0.2273,0.75,0.2537,2,8,10.0,Morning,Sunday,Weekend
7144,2011-10-30,0,10,7,0,0,0,1,0.24,0.2879,0.75,0.0,7,15,22.0,Morning,Sunday,Weekend
7145,2011-10-30,0,10,8,0,0,0,1,0.26,0.2576,0.7,0.2239,20,60,80.0,Morning,Sunday,Weekend
7146,2011-10-30,0,10,9,0,0,0,1,0.3,0.2879,0.65,0.2537,55,92,147.0,Morning,Sunday,Weekend
7147,2011-10-30,0,10,10,0,0,0,1,0.32,0.3333,0.61,0.0896,53,125,178.0,Morning,Sunday,Weekend
7148,2011-10-30,0,10,11,0,0,0,1,0.36,0.3485,0.53,0.2239,58,182,240.0,Morning,Sunday,Weekend
7149,2011-10-30,0,10,12,0,0,0,1,0.38,0.3939,0.5,0.194,85,229,314.0,Day,Sunday,Weekend
7150,2011-10-30,0,10,13,0,0,0,1,0.4,0.4091,0.43,0.2239,113,232,345.0,Day,Sunday,Weekend
7151,2011-10-30,0,10,14,0,0,0,1,0.42,0.4242,0.38,0.194,91,209,300.0,Day,Sunday,Weekend
7152,2011-10-30,0,10,15,0,0,0,1,0.42,0.4242,0.35,0.1642,88,202,290.0,Day,Sunday,Weekend
7153,2011-10-30,0,10,16,0,0,0,1,0.42,0.4242,0.32,0.1343,107,213,320.0,Day,Sunday,Weekend
7154,2011-10-30,0,10,17,0,0,0,1,0.4,0.4091,0.35,0.1045,54,191,245.0,Day,Sunday,Weekend
7155,2011-10-30,0,10,18,0,0,0,1,0.36,0.3485,0.4,0.1343,51,162,213.0,Afternoon,Sunday,Weekend
7156,2011-10-30,0,10,19,0,0,0,1,0.56,0.5303,0.49,0.2985,28,125,153.0,Afternoon,Sunday,Weekend
7157,2011-10-30,0,10,20,0,0,0,1,0.34,0.3636,0.57,0.0,18,74,92.0,Afternoon,Sunday,Weekend
7158,2011-10-30,0,10,21,0,0,0,1,0.32,0.3485,0.66,0.0,4,75,79.0,Afternoon,Sunday,Weekend
7159,2011-10-30,0,10,22,0,0,0,1,0.3,0.3333,0.75,0.0,13,58,71.0,Afternoon,Sunday,Weekend
7160,2011-10-30,0,10,23,0,0,0,1,0.26,0.303,0.87,0.0,7,30,37.0,Afternoon,Sunday,Weekend
7161,2011-10-31,0,10,0,0,1,1,1,0.26,0.303,0.87,0.0,3,20,23.0,Night,Monday,Workday
7162,2011-10-31,0,10,1,0,1,1,1,0.26,0.303,0.81,0.0,5,8,13.0,Night,Monday,Workday
7163,2011-10-31,0,10,2,0,1,1,1,0.24,0.2879,0.87,0.0,0,3,3.0,Night,Monday,Workday
7164,2011-10-31,0,10,3,0,1,1,1,0.24,0.2576,0.87,0.1045,0,3,3.0,Night,Monday,Workday
7165,2011-10-31,0,10,4,0,1,1,1,0.24,0.2879,0.87,0.0,1,5,6.0,Night,Monday,Workday
7166,2011-10-31,0,10,5,0,1,1,1,0.22,0.2727,0.93,0.0,0,18,18.0,Night,Monday,Workday
7167,2011-10-31,0,10,6,0,1,1,1,0.24,0.2879,0.87,0.0,4,82,86.0,Morning,Monday,Workday
7168,2011-10-31,0,10,7,0,1,1,1,0.24,0.2879,0.93,0.0,11,216,227.0,Morning,Monday,Workday
7169,2011-10-31,0,10,8,0,1,1,2,0.28,0.3182,0.87,0.0,17,355,372.0,Morning,Monday,Workday
7170,2011-10-31,0,10,9,0,1,1,2,0.32,0.3182,0.76,0.1642,14,197,211.0,Morning,Monday,Workday
7171,2011-10-31,0,10,10,0,1,1,2,0.36,0.3485,0.57,0.1642,18,87,105.0,Morning,Monday,Workday
7172,2011-10-31,0,10,11,0,1,1,1,0.4,0.4091,0.5,0.1343,31,97,128.0,Morning,Monday,Workday
7173,2011-10-31,0,10,12,0,1,1,1,0.42,0.4242,0.44,0.2239,30,140,170.0,Day,Monday,Workday
7174,2011-10-31,0,10,13,0,1,1,2,0.44,0.4394,0.44,0.2239,24,128,152.0,Day,Monday,Workday
7175,2011-10-31,0,10,14,0,1,1,2,0.44,0.4394,0.47,0.2239,22,119,141.0,Day,Monday,Workday
7176,2011-10-31,0,10,15,0,1,1,1,0.44,0.4394,0.47,0.1642,27,141,168.0,Day,Monday,Workday
7177,2011-10-31,0,10,16,0,1,1,1,0.42,0.4242,0.54,0.1642,30,242,272.0,Day,Monday,Workday
7178,2011-10-31,0,10,17,0,1,1,1,0.42,0.4242,0.54,0.1343,44,442,486.0,Day,Monday,Workday
7179,2011-10-31,0,10,18,0,1,1,1,0.4,0.4091,0.66,0.0896,30,392,422.0,Afternoon,Monday,Workday
7180,2011-10-31,0,10,19,0,1,1,1,0.4,0.4091,0.66,0.0896,12,226,238.0,Afternoon,Monday,Workday
